[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnic_background,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_eu,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_referendum,[question] frequency_of_voting,[question] vote_next_national_election,[question] ranking_party_de,[question] voted_party_last_election_de,[question] ranking_party_fr,[question] voted_party_last_election_fr,[question] ranking_party_es,[question] voted_party_last_election_es,[question] ranking_party_pl,[question] voted_party_last_election_pl,[question] ranking_party_it,[question] voted_party_last_election_it,[question] ranking_party_gb,[question] voted_party_last_election_gb,[question] when_vote_decision_was_made,[question] vote_nextelection_de,[question] vote_nextelection_fr,[question] vote_nextelection_es,[question] vote_nextelection_pl,[question] vote_nextelection_it,[question] vote_nextelection_gb,[question] certainty_party_to_vote,[question] friends_family_same_vote,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
233b3220-9de4-0134-f252-0a62e1402143,0.5486654448,IT,65,1,3,2,1,2,5,,3,1,4,1,5,,1,4,2,5,4,3,2,3,1,4,4,4,13 | 1 | 7 | 9,4 | 1 | 2 | 3 | 5,3,1,1 | 4,4,5,2,1,2,2,3,4,,1,1,,,,,,,,,1 | 4 | 6 | 7 | 9 | 10 | 8 | 5 | 3 | 2,1,,,5,,,,,1,,1,2,3 | 5 | 9 | 10 | 12,9 | 5 | 10 | 3 | 12,3 | 6 | 2 | 1 | 4 | 5,3,2,2,2,1,2,4,2,2,2,4,5,2,1,2,2,2,5,2,6,1
44be7a70-9de4-0134-5899-0aaafcbd6b1f,0.6866577395,IT,29,1,3,2,1,4,5,,1,1,1,1,2,,4,2,2,2,1,3,3,6,5,4,5,4,9,4 | 3 | 5 | 1 | 2,6,,4,5,4,1,1,3,4,4,1,,1,1,,,,,,,,,9 | 10 | 4 | 1 | 3 | 6 | 7 | 5 | 8 | 2,2,,,5,,,,,2,,1,1,3,3,6 | 4 | 3 | 1 | 2 | 5,1,2,2,2,2,4,3,3,3,3,4,5,1,1,1,1,1,5,1,5,2
4c276bb0-9de4-0134-f375-0a62e1402143,0.7346521107,IT,27,2,4,1,1,3,5,,3,2,1,1,3,,2,4,2,3,2,3,2,3,4,3,2,4,1 | 2 | 4 | 5 | 9 | 3 | 13,2 | 4 | 1 | 3 | 5,1,1,5,,5,2,3,2,1,3,4,,1,1,,,,,,,,,1 | 4 | 6 | 7 | 9 | 5 | 2 | 10 | 8 | 3,1,,,5,,,,,1,,1,2,2 | 4 | 3 | 6 | 7,2 | 4 | 7 | 6 | 3,5 | 3 | 1 | 2 | 4 | 6,1,2,2,2,2,2,2,4,,4,3,2,2,2,4,2,1,2,1,5,2
aaa39a50-9de4-0134-f631-0a62e1402143,0.7346521107,IT,34,2,4,1,1,5,4,,4,1,4,1,1,,2,3,2,8,2,1,2,2,1,4,3,6,9 | 13 | 1,4 | 1 | 3 | 2 | 5,5,1,5,,6,2,2,3,5,2,4,,2,2,,,,,,,,,1 | 3 | 4 | 8 | 2 | 6 | 7 | 5 | 10 | 9,1,,,1,,,,,3,,2,3,3 | 4 | 6 | 7 | 9,3 | 4 | 7 | 9 | 6,2 | 3 | 4 | 1 | 5 | 6,4,2,2,1,2,3,3,3,3,2,2,5,3,2,3,1,2,4,2,5,1
ba9db730-9de4-0134-a145-0aaafcbd6b1f,1.426511361,IT,32,2,3,1,1,4,4,,3,1,4,1,3,,2,2,2,2,1,5,4,5,4,5,5,4,3 | 1 | 9 | 13,1 | 4 | 2 | 3 | 5,4,1,5,,8,2,2,4,4,3,4,,2,1,,,,,,,,,3 | 4 | 6 | 7 | 5 | 9 | 2 | 10 | 1 | 8,3,,,2,,,,,3,,1,2,4 | 3 | 5 | 1 | 8,4 | 3 | 8 | 5 | 1,3 | 4 | 6 | 5 | 1 | 2,3,2,1,2,1,4,5,5,5,1,5,5,2,2,2,2,1,1,1,4,1
bba22960-9de4-0134-a14d-0aaafcbd6b1f,0.8542373111,IT,21,2,3,1,1,3,2,1,3,1,1,1,6,2,3,2,2,13,6,6,3,6,4,4,6,6,9 | 3 | 10 | 13 | 1,4 | 2 | 5 | 3 | 1,2,1,1,3,2,2,1,3,4,2,5,,2,1,,,,,,,,,1 | 3 | 2 | 8 | 10 | 9 | 7 | 5 | 4 | 6,1,,,5,,,,,1,,2,3,2 | 3 | 4 | 7 | 8,3 | 4 | 8 | 7 | 2,3 | 5 | 6 | 2 | 4 | 1,2,1,1,1,2,3,4,3,3,3,4,3,3,2,2,2,2,2,2,2,1
df459ea0-9de4-0134-f7d2-0a62e1402143,2.430484121,IT,30,2,2,1,1,4,5,,3,2,6,1,3,,2,1,2,4,2,3,1,6,1,6,5,1,9 | 6 | 13,4 | 1 | 2 | 5 | 3,1,1,5,,4,3,3,3,5,5,5,,3,1,,,,,,,,,2 | 10 | 1 | 6 | 9 | 3 | 4 | 5 | 7 | 8,13,,,,,,,,12,,,,4 | 5 | 7 | 8 | 12,7 | 4 | 5 | 8 | 12,4 | 6 | 2 | 1 | 3 | 5,3,3,1,2,2,3,3,6,,2,3,2,3,1,2,5,1,3,3,5,2
e72b4650-9de4-0134-f814-0a62e1402143,1.285191894,IT,35,1,3,1,1,3,4,,5,2,1,1,1,,1,3,2,4,3,3,3,1,2,4,3,3,4 | 9 | 6 | 2 | 1 | 13,2 | 4 | 5 | 1 | 3,2,3,5,,4,2,2,3,3,4,2,,1,1,,,,,,,,,5 | 2 | 1 | 10 | 3 | 6 | 4 | 7 | 9 | 8,10,,,3,,,,,10,,1,2,4 | 3 | 6 | 8 | 7,3 | 4 | 7 | 6 | 8,3 | 2 | 1 | 5 | 6 | 4,2,2,2,1,2,2,2,3,,3,3,4,2,1,3,2,2,3,1,3,2
b5c6fe90-9de5-0134-70b0-0a62e1402143,0.3925130246,IT,36,2,4,2,1,2,4,,3,2,1,1,2,,2,2,2,5,2,4,3,2,2,5,4,4,1 | 13 | 9 | 3 | 14,1 | 4 | 2 | 3 | 5,1,2,1,2,3,5,3,3,3,4,4,,1,1,,,,,,,,,5 | 2 | 1 | 10 | 4 | 7 | 9 | 8 | 3 | 6,11,,,3,,,,,11,,1,4,2 | 3 | 4 | 6 | 13,4 | 3 | 6 | 13 | 2,1 | 2 | 6 | 3 | 5 | 4,3,1,2,2,2,3,4,5,,2,4,5,3,5,1,1,1,2,1,3,2
da70f240-9de5-0134-ae75-0aaafcbd6b1f,0.3233313309,IT,51,2,4,2,1,2,2,2,3,2,1,8,1,,1,4,2,4,2,2,3,2,1,4,3,2,9 | 6 | 13 | 1,2 | 3 | 4 | 5 | 1,2,1,5,,3,2,1,4,5,1,5,,1,1,,,,,,,,,3 | 4 | 6 | 10 | 9 | 2 | 8 | 5 | 1 | 7,3,,,4,,,,,3,,2,4,2 | 4 | 6 | 7 | 10,2 | 4 | 6 | 7 | 10,6 | 5 | 4 | 3 | 2 | 1,1,2,2,1,1,3,4,4,,1,3,1,2,2,2,1,2,3,1,2,1
25fcd910-9de6-0134-b073-0aaafcbd6b1f,0.6051672934,IT,43,2,4,1,1,2,4,,7,1,1,1,2,,1,4,2,3,2,3,4,3,4,4,3,4,9 | 5 | 1 | 7 | 13,4 | 2 | 1 | 3 | 5,2,2,4,3,1,4,4,3,4,3,3,,2,2,,,,,,,,,4 | 6 | 9 | 3 | 1 | 10 | 7 | 2 | 5 | 8,11,,,3,,,,,11,,2,3,6 | 7 | 11 | 12 | 13,7 | 6 | 12 | 11 | 13,2 | 6 | 5 | 3 | 1 | 4,4,1,2,1,1,3,4,4,4,2,3,3,3,3,3,2,2,2,2,2,2
2851ba50-9de6-0134-b07f-0aaafcbd6b1f,1.325546329,IT,17,2,2,2,1,3,4,,1,1,1,1,10,,5,5,2,3,2,3,5,6,5,6,6,6,4 | 3 | 9 | 13 | 6 | 2 | 10 | 1,4 | 2 | 5 | 1 | 3,1,1,5,,6,1,1,2,3,2,4,,6,2,,,,,,,,,2 | 1 | 7 | 9 | 10 | 4 | 6 | 5 | 8 | 3,13,,,,,,,,12,,,,3 | 1 | 7 | 9 | 12,1 | 7 | 3 | 9 | 12,3 | 4 | 6 | 2 | 5 | 1,5,2,2,2,1,2,4,2,2,3,3,3,1,2,3,3,1,4,2,3,2
867481b0-9de6-0134-18a8-0aaafcbd6b1f,1.285191894,IT,37,1,3,1,1,2,1,1,3,2,1,1,1,,2,2,2,5,3,2,2,2,1,4,3,3,1 | 13 | 9,4 | 5 | 2 | 3 | 1,3,1,5,,4,5,3,2,3,3,3,,1,1,,,,,,,,,1 | 3 | 4 | 6 | 7 | 2 | 8 | 5 | 10 | 9,1,,,4,,,,,1,,2,2,2 | 3 | 4 | 5 | 7,3 | 4 | 5 | 2 | 7,3 | 5 | 4 | 1 | 6 | 2,2,2,1,2,1,3,5,2,,4,2,2,1,1,4,1,4,2,1,4,2
f3ec7520-9de6-0134-1bc2-0aaafcbd6b1f,1.02691682,IT,45,1,3,1,1,4,4,,4,2,1,1,1,,2,2,2,4,2,3,2,2,3,4,3,3,1,4 | 2 | 1 | 5 | 3,3,1,5,,5,4,2,5,5,3,3,,1,1,,,,,,,,,3 | 8 | 6 | 4 | 9 | 1 | 7 | 5 | 10 | 2,3,,,3,,,,,3,,2,5,2 | 3 | 4 | 8 | 9,4 | 8 | 9 | 3 | 2,5 | 1 | 3 | 6 | 4 | 2,4,2,2,1,1,3,5,5,,2,3,2,4,3,3,1,2,2,3,5,2
07fb39e0-9de7-0134-252e-0a62e1402143,0.7621624995,IT,26,2,3,2,1,3,4,,1,1,1,1,6,2,4,2,2,13,2,4,3,3,4,4,5,2,1 | 9 | 13,2 | 4 | 3 | 1 | 5,2,2,5,,4,1,2,3,5,4,4,,2,1,,,,,,,,,3 | 10 | 5 | 2 | 7 | 9 | 8 | 6 | 4 | 1,3,,,3,,,,,3,,2,2,14 | 12 | 7 | 4 | 5,4 | 7 | 12 | 5 | 14,6 | 1 | 4 | 3 | 2 | 5,2,2,2,1,1,3,4,5,5,2,4,2,3,1,2,1,3,4,4,5,1
1b3b37a0-9de7-0134-6385-0a62e1402143,0.590137089,IT,43,1,4,1,1,2,3,1,3,2,1,1,1,,1,3,2,8,2,1,2,1,2,4,3,2,3 | 4 | 7 | 2 | 6 | 13 | 1,1 | 5 | 4 | 3 | 2,1,3,1 | 2 | 3,4,5,8,3,1,4,5,2,,1,1,,,,,,,,,3 | 7 | 1 | 6 | 4 | 2 | 5 | 9 | 10 | 8,3,,,1,,,,,3,,1,1,3 | 4 | 6 | 7 | 8,3 | 4 | 6 | 7 | 8,4 | 2 | 3 | 1 | 5 | 6,1,1,2,1,2,3,4,2,,3,2,3,1,1,3,1,1,2,1,2,2
5afe7eb0-9de7-0134-57c4-0a62e1402143,0.8542373111,IT,22,2,3,1,1,5,5,,3,1,6,1,6,3,2,2,2,7,2,5,3,3,3,5,3,6,13 | 9 | 3 | 1,4 | 1 | 2 | 3 | 5,3,1,5,,5,1,1,3,4,2,3,,1,1,,,,,,,,,1 | 3 | 7 | 5 | 4 | 9 | 10 | 6 | 2 | 8,1,,,5,,,,,1,,1,2,2 | 5 | 3 | 4 | 7,4 | 3 | 2 | 7 | 5,2 | 3 | 5 | 6 | 4 | 1,2,2,1,2,2,3,4,3,3,2,5,2,1,1,1,1,3,4,3,2,2
57abfa10-9de8-0134-2a4f-0a62e1402143,1.298569295,IT,32,2,2,2,1,2,3,1,3,1,1,1,3,,2,2,2,1,3,5,4,1,3,4,5,2,13 | 1 | 9,2 | 3 | 1 | 4 | 5,1,4,5,,5,1,2,2,4,5,4,,2,2,,,,,,,,,2 | 5 | 10 | 7 | 8 | 4 | 9 | 6 | 1 | 3,2,,,2,,,,,2,,2,2,3 | 4 | 5 | 6 | 8,3 | 4 | 5 | 8 | 6,1 | 3 | 5 | 2 | 6 | 4,4,2,2,2,2,3,4,4,4,1,4,5,3,1,1,1,2,4,2,2,2
a4727ab0-9de8-0134-6039-0a62e1402143,2.822996162,IT,44,2,2,1,1,3,4,,4,1,1,1,3,,1,2,2,1,5,3,4,2,5,3,3,2,1,2 | 1 | 3 | 4 | 5,3,1,5,,3,4,2,2,3,5,3,,3,2,,,,,,,,,4 | 3 | 2 | 5 | 6 | 1 | 9 | 7 | 10 | 8,1,,,1,,,,,4,,3,5,3,3,4 | 3 | 1 | 6 | 2 | 5,2,2,2,2,1,2,2,3,4,4,2,1,1,2,3,2,4,4,2,2,2
d121f9a0-9de8-0134-b844-0a62e1402143,1.426511361,IT,36,2,3,1,1,3,5,,2,1,6,8,4,,2,3,2,2,2,3,2,6,5,5,5,5,9 | 1,3 | 5 | 4 | 1 | 2,1,2,5,,3,3,2,4,5,6,4,,2,1,,,,,,,,,1 | 4 | 3 | 9 | 10 | 7 | 6 | 8 | 2 | 5,13,,,,,,,,2,,2,1,5 | 8 | 10 | 12,5 | 8 | 12 | 10,5 | 3 | 2 | 1 | 6 | 4,3,1,2,2,1,4,5,4,4,1,5,5,2,1,1,1,1,4,1,4,1
e3e81b00-9de8-0134-b8df-0a62e1402143,1.298569295,IT,26,2,2,2,1,4,5,,3,1,6,1,1,,2,3,2,7,5,1,2,1,1,4,4,4,1 | 4 | 10 | 13 | 9,4 | 2 | 3 | 5 | 1,2,1,1,3,5,3,2,3,4,3,1,,1,1,,,,,,,,,3 | 8 | 1 | 10 | 9 | 5 | 6 | 7 | 2 | 4,3,,,3,,,,,3,,1,2,5 | 6 | 12 | 13,5 | 13 | 6 | 12,6 | 5 | 3 | 1 | 2 | 4,2,1,2,2,1,2,5,4,4,2,2,2,3,1,3,3,2,5,1,2,1
3837fdd0-9de9-0134-9200-0aaafcbd6b1f,0.7346521107,IT,26,2,4,1,1,4,4,,4,1,6,1,2,,3,2,2,4,2,2,3,1,3,4,3,2,3 | 1 | 9 | 7 | 13,4 | 5 | 1 | 2 | 3,3,1,5,,5,3,2,3,4,4,3,,1,1,,,,,,,,,2 | 3 | 4 | 1 | 5 | 7 | 6 | 10 | 8 | 9,3,,,2,,,,,3,,2,2,3 | 4 | 7 | 10 | 12,4 | 3 | 7 | 12 | 10,1 | 5 | 2 | 3 | 4 | 6,3,2,2,2,2,3,4,3,3,4,2,4,2,2,2,2,3,3,2,5,2
e7946e50-9dea-0134-aa06-0a62e1402143,2.480976037,IT,18,2,2,1,1,3,4,,5,1,4,1,3,,1,2,2,7,4,2,2,3,2,4,3,1,9 | 6 | 1 | 13 | 3,2 | 4 | 1 | 5 | 3,2,1,4,2,5,2,2,1,4,4,4,,2,1,,,,,,,,,3 | 2 | 6 | 8 | 9 | 10 | 7 | 5 | 4 | 1,5,,,2,,,,,3,,1,1,4 | 6 | 9 | 13 | 14,4 | 9 | 6 | 14 | 13,3 | 6 | 1 | 2 | 4 | 5,1,2,1,2,1,3,1,4,4,2,4,1,1,2,2,4,2,4,1,2,1
d7a2cb20-9deb-0134-b745-0a62e1402143,0.7346521107,IT,33,2,4,1,1,3,4,,5,1,6,1,2,,2,2,2,11,3,3,1,3,1,2,6,3,9 | 6 | 13 | 3 | 4,4 | 3 | 1 | 2 | 5,4,2,5,,4,3,3,2,2,4,4,,1,1,,,,,,,,,1 | 5 | 8 | 6 | 9 | 4 | 10 | 7 | 2 | 3,1,,,3,,,,,1,,1,3,9 | 11 | 6 | 4,4 | 9 | 11 | 6,2 | 3 | 5 | 1 | 6 | 4,1,2,1,2,2,2,4,3,2,4,3,4,1,2,4,3,3,3,3,5,1
51318cc0-9dec-0134-f633-0a62e1402143,2.290745283,IT,42,1,2,1,1,4,5,,8,1,6,1,1,,2,1,2,5,2,3,2,3,2,2,2,2,9 | 1 | 6,1 | 4 | 3 | 2 | 5,3,1,1,4,4,4,2,3,4,5,5,,1,1,,,,,,,,,3 | 5 | 6 | 2 | 4 | 1 | 7 | 10 | 9 | 8,3,,,3,,,,,3,,2,2,3 | 4 | 5 | 8 | 12,3 | 12 | 4 | 5 | 8,3 | 1 | 6 | 2 | 4 | 5,1,2,2,2,2,3,2,2,2,3,4,2,1,1,2,2,1,3,3,5,1
15599ea0-9ded-0134-6d16-0a62e1402143,0.8542373111,IT,18,2,3,1,1,4,4,,7,1,1,8,6,3,5,5,1,4,2,5,2,2,5,2,2,2,1 | 9 | 13 | 10 | 3,4 | 2 | 1 | 3 | 5,4,1,5,,4,5,6,2,3,3,4,,1,1,,,,,,,,,1 | 6 | 4 | 10 | 2 | 5 | 9 | 7 | 8 | 3,1,,,2,,,,,6,,4,4,13 | 14 | 7 | 11,11 | 13 | 7 | 14,2 | 5 | 3 | 1 | 4 | 6,5,2,1,1,1,3,4,6,6,3,3,2,4,1,5,3,4,1,1,2,2
54b855d0-9ded-0134-b24c-0a62e1402143,2.338959909,IT,21,1,2,1,2,5,4,,3,2,6,8,3,,3,1,2,5,3,3,3,3,4,4,4,4,9 | 1,4 | 3 | 2 | 5 | 1,5,1,5,,1,1,1,2,4,5,4,,1,5,,,,,,,,,3 | 4 | 1 | 2 | 5 | 10 | 9 | 6 | 7 | 8,13,,,,,,,,12,,,,2 | 6 | 8 | 12,12 | 8 | 6 | 2,1 | 6 | 2 | 5 | 3 | 4,2,2,2,1,2,2,2,3,,3,2,2,3,2,2,2,2,3,2,3,2
8f7bffc0-9ded-0134-ea64-0a62e1402143,0.7346521107,IT,26,2,4,1,1,4,4,,3,1,1,1,6,2,5,5,2,5,6,2,4,2,5,4,4,5,9 | 13 | 1 | 2,4 | 5 | 2 | 1 | 3,5,1,5,,2,1,4,3,4,2,3,,1,1,,,,,,,,,3 | 6 | 4 | 7 | 10 | 5 | 9 | 1 | 2 | 8,3,,,3,,,,,3,,2,3,4 | 3 | 6 | 7 | 11,4 | 7 | 11 | 3 | 6,4 | 3 | 2 | 6 | 5 | 1,2,1,2,1,1,3,4,4,4,3,3,3,4,3,2,1,2,3,1,2,2
c38daf70-9dee-0134-b6ec-0a62e1402143,0.3943847837,IT,24,2,4,1,1,4,4,,7,1,1,8,6,3,5,5,2,13,3,3,4,2,5,4,2,2,1 | 3 | 13 | 9,4 | 1 | 2 | 3 | 5,4,2,5,,2,2,2,3,4,3,4,,1,1,,,,,,,,,3 | 1 | 2 | 6 | 4 | 10 | 9 | 5 | 7 | 8,11,,,2,,,,,1,,2,3,3 | 4,4 | 3,5 | 3 | 1 | 4 | 2 | 6,2,3,3,3,3,4,2,3,1,3,3,2,3,3,3,3,3,3,1,4,2
f8dc97d0-9dee-0134-e0f0-0aaafcbd6b1f,0.7229958716,IT,39,1,4,1,1,4,4,,3,1,1,1,1,,2,2,2,10,3,2,2,2,2,2,2,2,5 | 1 | 4 | 3 | 6 | 2 | 10 | 9 | 13 | 11,4 | 2 | 1 | 3 | 5,2,2,1 | 4,2,4,2,2,2,3,4,3,,1,1,,,,,,,,,1 | 10 | 2 | 6 | 5 | 7 | 4 | 8 | 9 | 3,1,,,2,,,,,1,,2,3,1 | 2 | 3 | 4 | 6,6 | 1 | 4 | 2 | 3,2 | 3 | 1 | 4 | 5 | 6,2,1,2,2,1,2,2,2,2,3,2,2,3,2,3,3,3,2,2,3,2
3c732430-9def-0134-70a7-0a62e1402143,1.036088544,IT,41,2,3,1,1,2,4,,4,1,1,6,1,,2,3,2,13,2,3,3,3,3,4,3,3,9 | 13 | 1,5 | 3 | 2 | 1 | 4,3,2,5,,4,7,2,3,4,4,5,,1,1,,,,,,,,,3 | 10 | 6 | 8 | 9 | 7 | 2 | 1 | 4 | 5,12,,,,,,,,3,,2,4,4 | 5 | 8 | 10 | 13,8 | 4 | 10 | 5 | 13,4 | 5 | 3 | 1 | 6 | 2,3,2,2,1,1,3,4,4,4,1,4,5,3,2,3,1,2,4,1,4,2
de27cbc0-9def-0134-3534-0a62e1402143,2.822996162,IT,59,2,2,1,1,3,4,,4,1,1,1,1,,2,1,2,8,1,2,2,2,2,2,2,3,1 | 10 | 9 | 13 | 14,4 | 5 | 2 | 1 | 3,1,3,1,2,5,4,3,1,1,6,2,,1,3,,,,,,,,,2 | 1 | 3 | 9 | 7 | 5 | 4 | 6 | 8 | 10,2,,,1,,,,,6,,1,2,1 | 6,1 | 6,4 | 2 | 5 | 6 | 1 | 3,1,2,1,2,2,1,2,2,1,4,1,2,1,1,2,1,4,5,1,3,2
ef4e3b40-9def-0134-35b3-0a62e1402143,1.426511361,IT,27,2,3,1,1,4,4,,5,1,1,1,2,,2,3,2,3,3,4,3,2,3,4,3,2,11 | 6 | 2 | 3 | 13 | 9 | 4 | 1 | 14,2 | 4 | 3 | 1 | 5,1,2,5,,5,4,3,3,5,4,3,,1,1,,,,,,,,,3 | 1 | 5 | 2 | 10 | 4 | 7 | 6 | 9 | 8,3,,,4,,,,,3,,2,3,8 | 9 | 12 | 13 | 14,12 | 8 | 9 | 13 | 14,1 | 6 | 4 | 5 | 3 | 2,3,2,2,1,1,3,4,2,2,2,3,2,1,1,2,1,3,3,1,2,2
02f0bf30-9df0-0134-367d-0a62e1402143,2.290745283,IT,43,1,2,1,1,3,5,,4,1,6,1,1,,1,1,3,4,2,3,2,3,2,3,3,3,15,4 | 2 | 3 | 1 | 5,5,1,5,,2,2,1,3,3,4,4,,1,1,,,,,,,,,1 | 10 | 8 | 5 | 6 | 4 | 9 | 3 | 2 | 7,1,,,2,,,,,1,,1,4,3 | 4 | 6 | 5 | 7,6 | 7 | 5 | 4 | 3,3 | 1 | 2 | 6 | 5 | 4,3,2,2,1,1,3,3,3,3,3,3,4,3,3,3,2,2,2,1,5,1
879db690-9df0-0134-465f-0aaafcbd6b1f,0.7229958716,IT,36,1,4,1,1,4,5,,4,1,1,1,1,,1,4,2,5,4,2,2,2,2,3,4,2,2 | 1 | 7 | 9 | 13,3 | 2 | 4 | 1 | 5,1,2,5,,2,1,1,2,2,3,5,,1,1,,,,,,,,,1 | 6 | 3 | 10 | 5 | 4 | 9 | 2 | 7 | 8,1,,,4,,,,,1,,2,3,2 | 4 | 6 | 7 | 13,2 | 4 | 7 | 6 | 13,3 | 2 | 1 | 5 | 6 | 4,2,1,2,1,1,2,3,2,2,3,2,3,4,2,4,4,4,2,1,2,2
8e3d0750-9df0-0134-fa56-0a62e1402143,1.426511361,IT,26,2,3,1,1,4,5,,4,1,1,1,6,2,3,2,2,4,2,3,3,2,4,3,2,4,3 | 13 | 1 | 9,4 | 1 | 2 | 5 | 3,4,2,2 | 1,3,6,2,3,4,2,3,3,,1,1,,,,,,,,,1 | 6 | 5 | 2 | 7 | 4 | 10 | 9 | 8 | 3,1,,,5,,,,,1,,1,5,3 | 6 | 7 | 12 | 13,7 | 6 | 3 | 12 | 13,5 | 6 | 3 | 2 | 1 | 4,1,1,2,1,1,3,5,4,4,2,2,2,2,1,2,2,1,4,1,5,2
af711fd0-9df0-0134-478a-0aaafcbd6b1f,2.92098333,IT,26,1,2,1,1,4,3,1,2,1,1,1,6,3,5,5,2,13,2,6,2,6,5,4,5,6,6 | 1 | 13 | 3 | 9,4 | 2 | 1 | 3 | 5,2,2,1,4,4,1,1,3,4,2,4,,6,5,,,,,,,,,3 | 7 | 8 | 2 | 6 | 5 | 1 | 4 | 10 | 9,13,,,,,,,,12,,,,5 | 6 | 7 | 8,6 | 5 | 7 | 8,3 | 6 | 2 | 5 | 4 | 1,3,2,2,2,2,2,2,6,6,1,4,2,4,1,3,2,4,4,4,6,1
89f812e0-9df1-0134-3413-0a62e1402143,2.430484121,IT,32,2,2,1,1,4,5,,5,1,6,1,10,,4,4,2,2,1,4,3,4,4,4,5,2,1 | 13 | 6 | 9 | 14,2 | 4 | 1 | 3 | 5,2,1,5,,6,2,2,3,4,5,4,,2,2,,,,,,,,,2 | 3 | 10 | 5 | 8 | 4 | 1 | 9 | 7 | 6,2,,,1,,,,,2,,2,3,3 | 4 | 5,3 | 4 | 5,4 | 5 | 6 | 1 | 2 | 3,2,2,2,1,2,3,4,4,4,2,4,4,2,3,3,2,3,4,2,5,1
62bcad40-9df2-0134-d898-0aaafcbd6b1f,1.02691682,IT,43,1,3,1,1,4,4,,4,1,1,1,2,,2,2,3,3,2,3,2,3,2,3,3,3,1,4 | 1 | 2 | 3 | 5,2,2,5,,1,1,1,2,3,6,2,,2,2,,,,,,,,,1 | 2 | 7 | 8 | 3 | 4 | 6 | 5 | 9 | 10,10,,,4,,,,,5,,3,3,10,10,6 | 4 | 3 | 1 | 5 | 2,4,2,2,2,3,2,5,3,6,2,5,3,2,2,2,4,4,2,3,5,1
70c7ccb0-9df2-0134-0733-0a62e1402143,1.02691682,IT,43,1,3,1,1,3,4,,4,1,1,8,1,,2,1,2,4,2,3,3,4,3,5,3,3,1 | 9 | 2 | 13,3 | 1 | 2 | 4 | 5,3,1,5,,5,2,1,3,4,3,3,,4,2,,,,,,,,,3 | 1 | 6 | 9 | 10 | 8 | 7 | 5 | 4 | 2,1,,,2,,,,,3,,2,3,3 | 4 | 12,4 | 3 | 12,3 | 5 | 4 | 6 | 1 | 2,4,3,3,3,3,4,3,3,3,4,3,3,3,2,2,2,2,2,2,3,2
d339a410-9df2-0134-a49f-0a62e1402143,0.8542373111,IT,23,2,3,1,1,3,4,,4,1,1,1,6,3,3,2,2,6,2,3,3,6,5,5,2,2,1 | 13 | 4 | 3 | 9 | 2,4 | 5 | 2 | 3 | 1,2,2,5,,4,5,2,4,3,4,4,,1,1,,,,,,,,,2 | 8 | 10 | 1 | 5 | 3 | 7 | 4 | 6 | 9,3,,,2,,,,,2,,2,3,3 | 4 | 5 | 7 | 9,5 | 4 | 3 | 9 | 7,1 | 5 | 2 | 3 | 6 | 4,1,3,2,1,2,3,5,4,3,2,4,2,1,2,2,1,2,5,2,2,1
198e2ca0-9df3-0134-32e0-0a62e1402143,1.036088544,IT,43,2,3,1,1,4,4,,4,1,1,1,1,,1,1,1,9,1,3,3,3,1,4,4,2,9,3 | 2 | 1 | 4 | 5,2,2,1,4,4,6,6,3,4,4,4,,1,1,,,,,,,,,3 | 1 | 7 | 5 | 9 | 2 | 6 | 4 | 10 | 8,3,,,1,,,,,3,,1,1,2,2,1 | 2 | 5 | 4 | 6 | 3,1,2,2,1,1,4,3,3,3,4,3,2,3,3,3,3,3,3,3,6,1
